time,ph7_1,ph7_2,ph7_3,,,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
67,1530.601,1543.169,1557.011,,,1663.627,1646.098,1654.638,,,1611.318,1598.138,1627.326,,,1521.317,1508.03,1538.065,,,1548.897,1537.678,1545.883,,,1617.788,1603.234,1591.097
68,1542.53,1533.846,1560.648,,,1679.256,1653.239,1648.856,,,1605.126,1587.553,1612.069,,,1523.779,1513.409,1529.486,,,1542.142,1543.348,1549.529,,,1626.956,1613.32,1602.01
69,1539.687,1561.862,1566.434,,,1675.241,1648.76,1637.754,,,1600.08,1598.575,1628.915,,,1532.052,1509.171,1542.109,,,1545.107,1542.076,1548.839,,,1609.794,1605.849,1610.593
70,1542.404,1577.59,1569.227,,,1667.13,1644.351,1637.963,,,1602.073,1597.114,1626.921,,,1523.599,1518.521,1526.315,,,1535.728,1554.852,1551.235,,,1613.915,1615.165,1597.034
71,1546.525,1559.918,1554.861,,,1685.496,1645.076,1634.322,,,1604.881,1604.948,1615.473,,,1529.879,1504.118,1528.607,,,1531.309,1540.565,1555.96,,,1635.948,1603.688,1597.292
72,1530.404,1571.777,1545.878,,,1667.723,1661.775,1643.372,,,1600.283,1606.556,1622.354,,,1515.248,1517.094,1515.25,,,1521.828,1543.327,1543.108,,,1627.177,1607.861,1606.924
73,1538.803,1573.31,1552.69,,,1671.686,1653.346,1637.806,,,1602.982,1591.546,1618.117,,,1526.473,1510.158,1530.833,,,1544.909,1538.635,1542.326,,,1638.917,1610.931,1587.015
74,1535.857,1544.02,1551.151,,,1687.319,1643.79,1650.72,,,1593.409,1594.263,1632.505,,,1524.505,1496.024,1522.626,,,1538.184,1518.72,1543.439,,,1619.655,1600.635,1594.064
75,1542.062,1558.703,1550.326,,,1668.243,1643.634,1642.947,,,1589.185,1586.629,1623.285,,,1535.529,1492.417,1536.111,,,1534.115,1515.676,1530.64,,,1637.272,1590.876,1589.418
76,1539.831,1545.653,1543.66,,,1677.381,1669.111,1636.639,,,1592.115,1587.343,1618.901,,,1528.403,1486.608,1523.882,,,1526.452,1532.942,1538.755,,,1624.483,1596.214,1579.44
77,1542.632,1552.228,1558.26,,,1672.632,1659.402,1631.348,,,1586.266,1584.551,1614.786,,,1523.044,1509.579,1532.635,,,1509.233,1528.97,1527.444,,,1634.896,1595.389,1584.115
78,1548.499,1549.948,1547.964,,,1655.804,1649.336,1645.046,,,1573.626,1582.364,1618.62,,,1520.943,1493.088,1522.229,,,1524.715,1543.086,1529.962,,,1623.384,1597.819,1597.155
79,1544.034,1565.239,1525.412,,,1658.946,1657.353,1626.616,,,1599.24,1578.354,1615.173,,,1532.585,1502.645,1496.585,,,1549.666,1532.633,1525.774,,,1637.76,1584.373,1576.333
80,1544.772,1556.248,1535.688,,,1651.537,1670.751,1624.821,,,1602.324,1596.013,1603.832,,,1525.606,1482.917,1498.288,,,1538.734,1533.232,1541.763,,,1631.305,1583.836,1589.048
81,1541.833,1573.682,1533.065,,,1658.768,1653.668,1641.691,,,1577.488,1588.167,1624.008,,,1518.797,1488.97,1505.404,,,1540.519,1531.231,1550.186,,,1635.188,1575.603,1584.76
82,1533.757,1565.471,1546.228,,,1670.626,1664.341,1641.662,,,1595.263,1589.744,1642.57,,,1522.038,1499.099,1502.303,,,1538.319,1528.344,1539.331,,,1622.646,1599.52,1598.974
83,1521.065,1555.289,1543.194,,,1652.326,1664.146,1629.84,,,1597.286,1602.092,1630.996,,,1523.086,1501.268,1494.064,,,1521.886,1517.929,1557.288,,,1631.165,1595.367,1580.91
84,1538.006,1553.28,1533.571,,,1651.571,1652.573,1635.971,,,1585.063,1602.352,1628.444,,,1515.46,1492.005,1509.661,,,1517.863,1538.534,1535.374,,,1631.475,1592.665,1586.132
85,1537.253,1553.905,1550.74,,,1644.635,1666.083,1638.96,,,1591.244,1593.075,1629.693,,,1536.802,1494.766,1510.786,,,1520.614,1528.675,1560.582,,,1630.968,1584.217,1590.536
86,1543.194,1558.069,1543.666,,,1662.811,1660.529,1635.136,,,1582.943,1596.968,1610.516,,,1518.944,1488.554,1505.388,,,1540.836,1531.751,1540.376,,,1614.71,1580.255,1579.783
87,1552.842,1555.598,1538.914,,,1666.374,1667.678,1628.511,,,1593.342,1608.444,1621.29,,,1518.199,1489.272,1499.559,,,1528.82,1537.526,1533.801,,,1599.144,1603.32,1601.495
88,1530.897,1560.735,1535.19,,,1667.924,1648.222,1641.382,,,1594.678,1599.63,1607.783,,,1526.791,1487.007,1500.499,,,1534.492,1530.982,1532.532,,,1601.687,1586.776,1583.467
89,1524.274,1563.483,1551.418,,,1667.578,1658.042,1642.916,,,1570.884,1589.496,1592.55,,,1519.486,1491.586,1502.043,,,1527.011,1516.649,1538.613,,,1606.674,1591.68,1593.207
90,1519.12,1557.703,1539.825,,,1675.622,1678.917,1654.516,,,1566.955,1587.809,1625.069,,,1515.665,1494.64,1497.445,,,1517.606,1519.52,1550.378,,,1611.676,1596.997,1591.791
91,1524.606,1554.631,1546.069,,,1662.21,1662.718,1643.86,,,1566.937,1585.988,1619.491,,,1508.55,1503.209,1506.84,,,1527.55,1518.185,1550.566,,,1599.091,1586.703,1600.784
92,1515.789,1560.633,1532.044,,,1658.975,1660.642,1635.852,,,1585.541,1599.408,1609.264,,,1517.342,1496.332,1493.98,,,1520.237,1531.592,1528.795,,,1594.394,1602.193,1594.895
93,1522.956,1559.482,1537.923,,,1658.624,1661.657,1645.704,,,1578.42,1583.152,1608.538,,,1512.501,1489.844,1511.892,,,1530.906,1507.689,1524.816,,,1612.456,1579.186,1593.197
94,1528.881,1533.323,1544.948,,,1664.549,1661.184,1637.564,,,1585.55,1580.481,1620.525,,,1509.999,1505.232,1477.252,,,1540.612,1519.473,1523.762,,,1611.183,1588.127,1593.068
95,1518.546,1562.647,1553.48,,,1670.178,1659.132,1646.517,,,1579.902,1591.143,1617.4,,,1504.912,1511.703,1500.66,,,1518.714,1526.548,1530.299,,,1604.093,1585.602,1574.763
96,1521.378,1555.285,1536.604,,,1665.37,1641.25,1637.513,,,1577.326,1591.533,1617.572,,,1502.909,1511.043,1477.876,,,1523.573,1522.295,1527.643,,,1606.034,1600.339,1594.118
97,1525.482,1567.693,1531.908,,,1681.633,1655.644,1648.309,,,1583.31,1591.785,1632.329,,,1508.492,1517.27,1496.551,,,1530.412,1525.754,1529.865,,,1603.711,1601.296,1596.375
