time,ph7_1,ph7_2,ph7_3,,,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
2.2,0.4109464,0.3577228,0.2962161,,,0.6708654,0.6230074,0.6008354,,,0.5396869,0.5460336,0.6376141,,,0.3430514,0.3059484,0.3187454,,,0.318412,0.3683895,0.3489459,,,0.5027967,0.5037169,0.472844
2.3,0.3949735,0.3667179,0.2991973,,,0.6734254,0.6144317,0.5825715,,,0.5837975,0.5402402,0.6064882,,,0.3544567,0.3059902,0.3121788,,,0.318813,0.360211,0.3356145,,,0.4927603,0.502807,0.4793328
2.4,0.4140778,0.3713322,0.3162223,,,0.6965965,0.6404741,0.6025482,,,0.5553318,0.5215162,0.6038152,,,0.3620455,0.305114,0.3169214,,,0.3395133,0.3795263,0.3147942,,,0.4719436,0.5206032,0.4791238
2.5,0.4094512,0.3584255,0.3045966,,,0.7091376,0.6608685,0.5813888,,,0.564647,0.52939,0.6574777,,,0.3753729,0.2989189,0.314147,,,0.3477338,0.3684738,0.3459347,,,0.5174047,0.5415679,0.4979079
2.6,0.4106272,0.3705316,0.3206728,,,0.7109314,0.6358055,0.5606993,,,0.5633,0.5412959,0.6638132,,,0.3707152,0.3104478,0.3194659,,,0.3449046,0.3939578,0.3374563,,,0.5349075,0.5623571,0.5134455
2.7,0.4085799,0.3684794,0.3131986,,,0.7077796,0.6637067,0.5898781,,,0.545,0.5661255,0.6907145,,,0.3546559,0.3082699,0.3277145,,,0.3433313,0.3806838,0.3410324,,,0.5205019,0.5639605,0.5253877
2.8,0.4028032,0.3739918,0.2996457,,,0.7176383,0.6552552,0.6044046,,,0.5211702,0.5731359,0.6475056,,,0.383057,0.3122181,0.3210379,,,0.3186985,0.3896982,0.3500425,,,0.5186443,0.5699164,0.5065076
2.9,0.3895248,0.3602882,0.3128528,,,0.7269457,0.6579356,0.599678,,,0.5436908,0.5631574,0.6573465,,,0.3922007,0.3145591,0.3227561,,,0.3249444,0.3849912,0.3407036,,,0.5010924,0.5687913,0.5088828
3,0.4066041,0.3750958,0.3051721,,,0.7472176,0.6305249,0.6226782,,,0.5777443,0.5851079,0.6597081,,,0.3916263,0.3171377,0.3416325,,,0.3410114,0.3935246,0.354798,,,0.5160593,0.564115,0.5074671
3.1,0.4198151,0.3739534,0.3064046,,,0.7408667,0.6445958,0.6518856,,,0.5424253,0.5658196,0.6581432,,,0.396802,0.3172036,0.3409142,,,0.3451184,0.3566559,0.3420697,,,0.497761,0.5612859,0.524055
3.2,0.4386189,0.3906284,0.3057943,,,0.7148515,0.678472,0.6633669,,,0.5436159,0.5740405,0.6483065,,,0.3756409,0.3231843,0.3675405,,,0.335106,0.3446775,0.3493516,,,0.505706,0.5563517,0.5107955
3.3,0.4245718,0.3696229,0.3083956,,,0.7195782,0.6561892,0.6506492,,,0.5169979,0.5772316,0.6765836,,,0.378904,0.3138182,0.3620283,,,0.3335593,0.3662309,0.3435388,,,0.5200937,0.541426,0.5226769
3.4,0.4218712,0.3844015,0.3088425,,,0.7685577,0.6496852,0.6517713,,,0.5238485,0.5722054,0.7047105,,,0.3780766,0.3142818,0.3654532,,,0.3395137,0.3615455,0.3664026,,,0.4997876,0.5411273,0.5217343
3.5,0.4248789,0.3962361,0.2992126,,,0.7658407,0.6445044,0.6332293,,,0.5367811,0.5851327,0.6642609,,,0.3829727,0.3152356,0.3658091,,,0.3297961,0.3587248,0.3706023,,,0.5064639,0.5159081,0.5262728
3.6,0.4207397,0.4027335,0.3174482,,,0.7430853,0.6291573,0.6459506,,,0.5312009,0.5701272,0.6426393,,,0.3876947,0.3222349,0.3591642,,,0.3257983,0.351501,0.3677983,,,0.5073667,0.5281291,0.5465627
3.7,0.4259244,0.3976499,0.3093852,,,0.7459037,0.6509867,0.6582817,,,0.5728338,0.567724,0.6279765,,,0.4041106,0.3293114,0.362134,,,0.3156446,0.3658894,0.3627483,,,0.5050199,0.5543377,0.5423154
3.8,0.4421216,0.3931726,0.3185169,,,0.7563548,0.6546429,0.6629221,,,0.570066,0.5778853,0.6329004,,,0.3865122,0.3319967,0.3825327,,,0.329214,0.3628188,0.3643647,,,0.521399,0.5643842,0.5564854
3.9,0.4344794,0.3957286,0.3103052,,,0.7193573,0.6471741,0.6619829,,,0.5948994,0.5679255,0.6441449,,,0.3933997,0.3243983,0.3732134,,,0.3485046,0.3544565,0.3498443,,,0.5077775,0.5498784,0.5255071
4,0.4189435,0.3885645,0.3257815,,,0.7471547,0.6698893,0.6908003,,,0.5993704,0.5620451,0.6686027,,,0.3905636,0.3317307,0.3680231,,,0.3493474,0.3482094,0.3453816,,,0.5267094,0.5451267,0.5123144
4.1,0.4113013,0.38808,0.3295374,,,0.7669373,0.6769556,0.6911367,,,0.59492,0.5669164,0.6676682,,,0.394937,0.3212656,0.3590777,,,0.3545493,0.3516338,0.3509093,,,0.5273757,0.5480729,0.50984
4.2,0.4241528,0.3731049,0.3321136,,,0.7925739,0.7012627,0.7156585,,,0.6158197,0.5765646,0.6963043,,,0.393327,0.3234638,0.359378,,,0.3490723,0.3489959,0.3655004,,,0.5273648,0.5194919,0.5170809
4.3,0.4275567,0.3804975,0.3285386,,,0.7835993,0.6934116,0.7062424,,,0.6001482,0.5805411,0.7109283,,,0.3994023,0.3204027,0.3555598,,,0.3450412,0.3520333,0.3785547,,,0.5199875,0.5205847,0.5311921
4.4,0.4201452,0.4031237,0.3363509,,,0.7881348,0.6912397,0.7121431,,,0.6137286,0.5891641,0.6909742,,,0.4008317,0.356034,0.3433301,,,0.3334447,0.3625091,0.3976009,,,0.5190612,0.490791,0.5351303
4.5,0.4262154,0.4131615,0.3414018,,,0.7870879,0.7028664,0.7472241,,,0.6237239,0.5743451,0.7073706,,,0.4114665,0.346602,0.3568581,,,0.3462768,0.3708291,0.3876309,,,0.5105606,0.4902228,0.5567588
4.6,0.4239438,0.4103763,0.3547947,,,0.7732529,0.6718466,0.763239,,,0.6108317,0.5940491,0.6909833,,,0.3870465,0.3455845,0.3538007,,,0.3475912,0.3717467,0.3915279,,,0.5306623,0.5005777,0.5548682
4.7,0.4309254,0.416286,0.3473296,,,0.7923415,0.6357223,0.7551192,,,0.6114573,0.5608439,0.6797418,,,0.3999653,0.3362917,0.349133,,,0.3518793,0.3630659,0.3819992,,,0.5267613,0.5155479,0.5499576
4.8,0.4290056,0.4115566,0.3561829,,,0.7916602,0.6593665,0.7684972,,,0.6188755,0.58542,0.6658177,,,0.4204389,0.3356769,0.3554632,,,0.3375578,0.3669156,0.380625,,,0.5519432,0.5101725,0.5381829
4.9,0.4136563,0.4147003,0.3443401,,,0.7909932,0.6567144,0.7801956,,,0.6349955,0.6261531,0.7105991,,,0.4220432,0.3484577,0.3436815,,,0.3388766,0.3528799,0.3866471,,,0.5358361,0.5078127,0.5473148
5,0.4070942,0.423191,0.344212,,,0.7689987,0.674581,0.7883951,,,0.5981512,0.6048471,0.6945137,,,0.4376429,0.3391735,0.345131,,,0.3457598,0.3541122,0.3720921,,,0.5497856,0.5243592,0.5535797
5.1,0.4092658,0.444667,0.3305056,,,0.756076,0.6858594,0.7922905,,,0.6351806,0.5964031,0.6946946,,,0.4456818,0.3405273,0.3395078,,,0.3430891,0.3545238,0.4069261,,,0.5182428,0.5283768,0.5382378
5.2,0.4281945,0.4153742,0.3297856,,,0.8034545,0.6776418,0.8091512,,,0.6381088,0.6193897,0.6563342,,,0.4260628,0.3399628,0.3407607,,,0.3397319,0.3626613,0.4039615,,,0.5297632,0.5180539,0.5308207
5.3,0.4350106,0.4368709,0.3390917,,,0.7985889,0.6810361,0.8179556,,,0.6316207,0.6285257,0.6449137,,,0.4263198,0.339338,0.3386336,,,0.3408498,0.3566167,0.4119568,,,0.5215425,0.5355105,0.5323701
5.4,0.4235781,0.428937,0.3507856,,,0.8123896,0.7121159,0.832777,,,0.6463581,0.6278425,0.6425411,,,0.4191903,0.3251351,0.3424922,,,0.3598236,0.3527756,0.4065244,,,0.5488787,0.5183722,0.5205368
5.5,0.4230481,0.4170219,0.3450434,,,0.8141571,0.7052426,0.7947003,,,0.6343176,0.6582444,0.6354948,,,0.415288,0.3331238,0.3527847,,,0.3708567,0.3634262,0.4080698,,,0.5309722,0.4993476,0.5295562
5.6,0.4119082,0.4250643,0.353438,,,0.8145233,0.7457538,0.7933553,,,0.6195725,0.6437641,0.6585674,,,0.410664,0.3415908,0.3467944,,,0.3681605,0.3585101,0.394594,,,0.5292626,0.5008326,0.5437021
5.7,0.4248801,0.4173048,0.3406422,,,0.8406696,0.7311695,0.7932218,,,0.6075361,0.6643803,0.668421,,,0.4048491,0.347013,0.3506154,,,0.3585936,0.3669605,0.4019974,,,0.5374696,0.5187489,0.5249776
5.8,0.4412536,0.4266309,0.3553198,,,0.8322933,0.7196677,0.8225461,,,0.5942017,0.6767584,0.6699516,,,0.4178553,0.3464993,0.3516136,,,0.3616169,0.3532042,0.3978488,,,0.5351161,0.5248437,0.5227302
5.9,0.4218461,0.4281147,0.3546533,,,0.8415672,0.7654722,0.834874,,,0.5753428,0.6624152,0.7135735,,,0.4162051,0.3434699,0.3459113,,,0.3606993,0.3631033,0.3830474,,,0.5400485,0.5080383,0.5370014
6,0.4270044,0.4082381,0.3622327,,,0.8379264,0.7295662,0.8344644,,,0.5747739,0.6705819,0.7035217,,,0.4180455,0.3542053,0.3450697,,,0.3515548,0.3682257,0.3888903,,,0.5210004,0.5049186,0.5359522
6.1,0.4185293,0.4277223,0.372979,,,0.8607433,0.7337726,0.8373442,,,0.5529876,0.673915,0.6840051,,,0.413555,0.3487174,0.355704,,,0.3539609,0.3769373,0.3850868,,,0.5394064,0.5022456,0.5327753
6.2,0.4104291,0.4215966,0.359962,,,0.8642579,0.6850446,0.8055832,,,0.5569342,0.6875444,0.7056898,,,0.4167785,0.3405592,0.3503134,,,0.3524881,0.3681245,0.3845841,,,0.5255566,0.5004274,0.5393171
6.3,0.4139256,0.412152,0.357598,,,0.8528624,0.6903362,0.8255261,,,0.5426865,0.6834975,0.7016994,,,0.41864,0.3557353,0.3546559,,,0.3542161,0.3655,0.3875152,,,0.5180434,0.4922293,0.5356948
6.4,0.4147553,0.4143362,0.3434211,,,0.8363146,0.6845166,0.8146628,,,0.579466,0.6820853,0.7198346,,,0.406048,0.3385608,0.3433856,,,0.3532156,0.3711149,0.3777262,,,0.5319257,0.4825131,0.5473206
6.5,0.4260717,0.4066681,0.350098,,,0.8335521,0.6574037,0.8065075,,,0.573782,0.7079023,0.7148322,,,0.4012804,0.3515484,0.333394,,,0.3592018,0.3828092,0.3815406,,,0.5390049,0.5069347,0.5315197
6.6,0.4223472,0.4143902,0.3532319,,,0.8436152,0.6742808,0.8254929,,,0.583821,0.7247715,0.7233593,,,0.3959485,0.3604923,0.3370637,,,0.340619,0.3788109,0.3751835,,,0.5412138,0.4834815,0.5323491
6.7,0.4105636,0.4122127,0.3602796,,,0.8695732,0.6907149,0.8204879,,,0.5963932,0.7269786,0.7082779,,,0.4023728,0.3612914,0.3424476,,,0.3516887,0.3768575,0.3902795,,,0.5450497,0.4960099,0.5605536
6.8,0.4073191,0.4295202,0.3547943,,,0.8434954,0.6960863,0.7993371,,,0.6189083,0.7130957,0.7095172,,,0.3919219,0.3648771,0.3449492,,,0.3491284,0.3920437,0.377681,,,0.5596933,0.4992466,0.5534852
6.9,0.420156,0.4486257,0.367129,,,0.8702571,0.6931117,0.8386648,,,0.5982255,0.7288635,0.6729021,,,0.3895085,0.3668585,0.347286,,,0.3616568,0.3828274,0.3768901,,,0.5620863,0.4926313,0.5646828
7,0.4112638,0.4438989,0.3608705,,,0.8471283,0.6776415,0.8397716,,,0.6108629,0.7277257,0.6901813,,,0.3738115,0.3790614,0.3628636,,,0.3657564,0.3933013,0.3747134,,,0.5605766,0.4850312,0.5737032
7.1,0.4053368,0.4399023,0.3703407,,,0.8108565,0.706432,0.8257918,,,0.5741271,0.7215338,0.6792053,,,0.379816,0.3728965,0.359086,,,0.3648908,0.3989358,0.3907907,,,0.5815665,0.4645114,0.5871179
7.2,0.4094706,0.4222255,0.3822912,,,0.7896661,0.6670755,0.8112658,,,0.5987639,0.7379329,0.6879098,,,0.3877222,0.3665169,0.3803636,,,0.360927,0.3912739,0.3841271,,,0.5868188,0.4714165,0.5666599
7.3,0.4246568,0.4340471,0.3615914,,,0.8259552,0.6798766,0.8119138,,,0.592288,0.7469599,0.6747157,,,0.3882456,0.3675296,0.3659154,,,0.3540552,0.3979132,0.3803177,,,0.5779158,0.4602302,0.5652446
7.4,0.4223811,0.4268766,0.3773403,,,0.8339216,0.6639429,0.7996427,,,0.6232514,0.7400677,0.6646152,,,0.383256,0.3686267,0.3744467,,,0.3464048,0.3934231,0.3798119,,,0.568849,0.4535967,0.5507582
7.5,0.4286932,0.4341922,0.377418,,,0.817432,0.6850965,0.8289803,,,0.5656819,0.7440144,0.6571894,,,0.3774593,0.3710854,0.3739494,,,0.3491921,0.3956997,0.3885063,,,0.5712375,0.4669459,0.559848
7.6,0.4284294,0.4352741,0.3720432,,,0.8253366,0.674302,0.7943448,,,0.5951918,0.7453497,0.669376,,,0.3912638,0.3579358,0.354143,,,0.351501,0.3909826,0.3834849,,,0.5574799,0.4535114,0.549391
7.7,0.4143087,0.4399801,0.3679804,,,0.8398705,0.6371505,0.7679582,,,0.5748283,0.7343605,0.6696697,,,0.3899544,0.3570164,0.3482506,,,0.3561942,0.4101389,0.3966083,,,0.5664337,0.446728,0.5538636
7.8,0.4313576,0.4172747,0.3665,,,0.8701651,0.6372257,0.7779104,,,0.5637178,0.7296197,0.6353751,,,0.4008977,0.3619088,0.3680764,,,0.3558881,0.4212654,0.404129,,,0.5797758,0.4662708,0.560639
7.9,0.426306,0.434588,0.3627931,,,0.872146,0.6440098,0.7847098,,,0.5637131,0.7268857,0.6447333,,,0.3735372,0.3566683,0.3627574,,,0.3576479,0.3967517,0.3955835,,,0.5625765,0.4510053,0.5524828
